x,ABP
72.38,85.467
72.4,84.842
72.42,84.228
72.44,83.628
72.46000000000001,83.039
72.48,82.462
72.5,81.895
72.52,81.339
72.54,80.794
72.56,80.258
72.58,88.432
72.6,99.493
72.62,108.767
72.64,115.547
72.66000000000001,119.264
72.67999999999999,119.554
72.7,116.365
72.72,109.892
72.74000000000001,104.734
72.76,103.278
72.78,101.695
72.8,100.127
72.82000000000001,98.784
72.84,97.708
72.86,96.803
72.88,95.954
72.9,95.096
72.92,94.225
72.94,93.365
72.96000000000001,92.536
72.98,91.742
73,90.976
73.02,90.231
73.04,89.501
73.06,88.785
73.08,88.084
73.1,87.401
73.12,86.733
73.14,86.08
73.16000000000001,85.442
73.17999999999999,84.817
73.2,84.204
73.22,83.604
73.24000000000001,83.016
73.26,82.439
73.28,81.873
73.3,81.317
73.32000000000001,80.772
73.34,80.236
73.36,88.877
73.38,99.893
73.4,109.081
73.42,115.752
73.44,119.341
73.46000000000001,119.494
73.48,116.172
73.5,109.578
73.52,104.673
73.54,103.219
73.56,101.632
73.58,100.069
73.6,98.738
73.62,97.67
73.64,96.769
73.66000000000001,95.92
73.67999999999999,95.062
73.7,94.191
73.72,93.332
73.74000000000001,92.504
73.76,91.711
73.78,90.947
73.8,90.202
73.82000000000001,89.472
73.84,88.757
73.86,88.057
73.88,87.374
73.9,86.707
73.92,86.055
73.94,85.417
73.96000000000001,84.792
73.98,84.18
74,83.58
74.02,82.992
74.04,82.416
74.06,81.85
74.08,81.295
74.1,80.75
74.12,80.275
74.14,89.322
74.16000000000001,100.291
74.17999999999999,109.392
74.2,115.953
74.22,119.412
74.24000000000001,119.429
74.26,115.975
74.28,109.259
74.3,104.611
74.32000000000001,103.158
74.34,101.567
74.36,100.01
74.38,98.69
74.4,97.631
74.42,96.734
74.44,95.886
74.46000000000001,95.026
74.48,94.156
74.5,93.297
74.52,92.471
74.54,91.679
74.56,90.916
74.58,90.172
74.6,89.443
74.62,88.728
74.64,88.028
74.66000000000001,87.346
74.67999999999999,86.679
74.7,86.028
74.72,85.391
74.74000000000001,84.767
74.76,84.155
74.78,83.556
74.8,82.968
74.82000000000001,82.392
74.84,81.827
74.86,81.272
74.88,80.727
74.9,80.386
74.92,89.77
74.94,100.686
74.96000000000001,109.7
74.98,116.149
75,119.479
75.02,119.359
75.04,115.772
75.06,108.935
75.08,104.555
75.1,103.1
75.12,101.505
75.14,99.955
75.16000000000001,98.645
75.17999999999999,97.595
75.2,96.702
75.22,95.853
75.24000000000001,94.993
75.26,94.123
75.28,93.265
75.3,92.44
75.32000000000001,91.65
75.34,90.887
75.36,90.144
75.38,89.415
75.4,88.701
75.42,88.002
75.44,87.32
75.46000000000001,86.654
75.48,86.003
75.5,85.366
75.52,84.743
75.54,84.131
75.56,83.533
75.58,82.945
75.6,82.37
75.62,81.805
75.64,81.251
75.66000000000001,80.706
75.67999999999999,80.497
75.7,90.214
75.72,101.077
75.74000000000001,110.003
75.76,116.34
75.78,119.54
75.8,119.284
75.82000000000001,115.565
75.84,108.608
75.86,104.496
75.88,103.039
75.9,101.441
75.92,99.897
75.94,98.599
75.96000000000001,97.557
75.98,96.667
76,95.819
76.02,94.958
76.04,94.087
76.06,93.231
76.08,92.407
76.1,91.618
76.12,90.856
76.14,90.114
76.16000000000001,89.385
76.17999999999999,88.672
76.2,87.974
76.22,87.292
76.24000000000001,86.627
76.26,85.977
76.28,85.341
76.3,84.717
76.32000000000001,84.107
76.34,83.508
76.36,82.921
76.38,82.346
76.4,81.782
76.42,81.228
76.44,80.684
76.46000000000001,80.697
76.48,90.661
76.5,101.467
76.52,110.302
76.54,116.527
76.56,119.595
76.58,119.202
76.6,115.353
76.62,108.275
76.64,104.439
76.66000000000001,102.979
76.67999999999999,101.378
76.7,99.842
76.72,98.553
76.74000000000001,97.52
76.76,96.634
76.78,95.785
76.8,94.924
76.82000000000001,94.053
76.84,93.198
76.86,92.376
76.88,91.588
76.9,90.827
76.92,90.085
76.94,89.357
76.96000000000001,88.644
76.98,87.946
77,87.266
77.02,86.601
77.04,85.951
77.06,85.316
77.08,84.693
77.1,84.083
77.12,83.484
77.14,82.898
77.16000000000001,82.323
77.17999999999999,81.759
77.2,81.206
77.22,80.662
77.24000000000001,80.908
77.26,91.106
77.28,101.852
77.3,110.598
77.32000000000001,116.708
77.34,119.646
77.36,119.116
77.38,115.136
77.4,107.939
77.42,104.384
77.44,102.919
77.46000000000001,101.316
77.48,99.787
77.5,98.509
77.52,97.484
77.54,96.601
77.56,95.753
77.58,94.89
77.6,94.02
77.62,93.166
77.64,92.344
77.66000000000001,91.558
77.67999999999999,90.798
77.7,90.056
77.72,89.329
77.74000000000001,88.616
77.76,87.92
77.78,87.239
77.8,86.575
77.82000000000001,85.926
77.84,85.291
77.86,84.669
77.88,84.059
77.9,83.461
77.92,82.876
77.94,82.301
77.96000000000001,81.738
77.98,81.184
78,80.641
78.02,81.142
78.04,91.55
78.06,102.235
78.08,110.889
78.1,116.885
78.12,119.691
78.14,119.025
78.16000000000001,114.913
78.17999999999999,107.597
78.2,104.326
78.22,102.857
78.24000000000001,101.251
78.26,99.73
78.28,98.463
78.3,97.446
78.32000000000001,96.566
78.34,95.718
78.36,94.855
78.38,93.985
78.4,93.131
78.42,92.312
78.44,91.526
78.46000000000001,90.767
78.48,90.026
78.5,89.299
78.52,88.587
78.54,87.891
78.56,87.212
78.58,86.548
78.6,85.9
78.62,85.265
78.64,84.643
78.66000000000001,84.034
78.67999999999999,83.437
78.7,82.851
78.72,82.277
78.74000000000001,81.714
78.76,81.162
78.78,80.619
78.8,81.426
78.82000000000001,91.994
78.84,102.615
78.86,111.176
78.88,117.057
78.9,119.731
78.92,118.928
78.94,114.686
78.96000000000001,107.252
78.98,104.272
79,102.797
79.02,101.19
79.04,99.676
79.06,98.421
79.08,97.411
79.1,96.534
79.12,95.685
79.14,94.822
79.16000000000001,93.952
79.17999999999999,93.099
79.2,92.281
79.22,91.497
79.24000000000001,90.738
79.26,89.998
79.28,89.272
79.3,88.561
79.32000000000001,87.865
79.34,87.186
79.36,86.523
79.38,85.875
79.4,85.241
79.42,84.62
79.44,84.011
79.46000000000001,83.414
79.48,82.829
79.5,82.256
79.52,81.693
79.54,81.14
79.56,80.598
79.58,81.709
79.6,92.434
79.62,102.991
79.64,111.459
79.66000000000001,117.224
79.67999999999999,119.766
79.7,118.826
79.72,114.455
79.74000000000001,106.902
79.76,104.216
79.78,102.735
79.8,101.127
79.82000000000001,99.621
79.84,98.377
79.86,97.374
79.88,96.5
79.9,95.651
79.92,94.787
79.94,93.917
79.96000000000001,93.066
79.98,92.249
80,91.466
80.02,90.709
80.04,89.969
80.06,89.243
80.08,88.532
80.1,87.837
80.12,87.159
80.14,86.497
80.16000000000001,85.849
80.17999999999999,85.216
80.2,84.595
80.22,83.986
80.24000000000001,83.39
80.26,82.806
80.28,82.233
80.3,81.67
80.32000000000001,81.118
80.34,80.576
80.36,82.034
80.38,92.876
80.4,103.364
80.42,111.739
80.44,117.386
80.46000000000001,119.795
80.48,118.719
80.5,114.218
80.52,106.599
80.54,104.161
80.56,102.673
80.58,101.064
80.6,99.567
80.62,98.333
80.64,97.338
80.66000000000001,96.466
80.67999999999999,95.617
80.7,94.753
80.72,93.883
80.74000000000001,93.033
80.76,92.217
80.78,91.436
80.8,90.679
80.82000000000001,89.94
80.84,89.215
80.86,88.504
80.88,87.81
80.9,87.132
80.92,86.471
80.94,85.824
80.96000000000001,85.191
80.98,84.57
81,83.962
81.02,83.367
81.04,82.783
81.06,82.21
81.08,81.648
81.1,81.096
81.12,80.555
81.14,82.371
81.16000000000001,93.314
81.17999999999999,103.734
81.2,112.014
81.22,117.543
81.24000000000001,119.818
81.26,118.606
81.28,113.976
81.3,106.367
81.32000000000001,104.107
81.34,102.612
81.36,101.003
81.38,99.515
81.4,98.291
81.42,97.304
81.44,96.434
81.46000000000001,95.585
81.48,94.719
81.5,93.85
81.52,93.001
81.54,92.187
81.56,91.406
81.58,90.65
81.6,89.911
81.62,89.187
81.64,88.477
81.66000000000001,87.784
81.67999999999999,87.107
81.7,86.446
81.72,85.799
81.74000000000001,85.166
81.76,84.547
81.78,83.939
81.8,83.344
81.82000000000001,82.76
81.84,82.188
81.86,81.626
81.88,81.075
81.9,80.534
81.92,82.715
81.94,93.75
81.96000000000001,104.101
81.98,112.284
82,117.696
82.02,119.837
82.04,118.489
82.06,113.73
82.08,106.136
82.1,104.05
82.12,102.549
82.14,100.94
82.16000000000001,99.46
82.17999999999999,98.247
82.2,97.267
82.22,96.4
82.24000000000001,95.55
82.26,94.684
82.28,93.815
82.3,92.967
82.32000000000001,92.154
82.34,91.375
82.36,90.62
82.38,89.882
82.4,89.158
82.42,88.449
82.44,87.756
82.46000000000001,87.079
82.48,86.419
82.5,85.773
82.52,85.141
82.54,84.521
82.56,83.914
82.58,83.32
82.6,82.736
82.62,82.164
82.64,81.603
82.66000000000001,81.053
82.67999999999999,80.512
82.7,83.092
82.72,94.186
82.74000000000001,104.465
82.76,112.551
82.78,117.843
82.8,119.85
82.82000000000001,118.366
82.84,113.479
82.86,105.96
82.88,103.996
82.9,102.488
82.92,100.879
82.94,99.409
82.96000000000001,98.207
82.98,97.232
83,96.367
83.02,95.517
83.04,94.651
83.06,93.782
83.08,92.936
83.1,92.124
83.12,91.346
83.14,90.591
83.16000000000001,89.854
83.17999999999999,89.13
83.2,88.422
83.22,87.729
83.24000000000001,87.054
83.26,86.394
83.28,85.748
83.3,85.117
83.32000000000001,84.498
83.34,83.891
83.36,83.297
83.38,82.714
83.4,82.143
83.42,81.582
83.44,81.032
83.46000000000001,80.491
83.48,83.466
83.5,94.619
83.52,104.824
83.54,112.813
83.56,117.985
83.58,119.858
83.6,118.238
83.62,113.223
83.64,105.798
83.66000000000001,103.94
83.67999999999999,102.425
83.7,100.818
83.72,99.356
83.74000000000001,98.165
83.76,97.197
83.78,96.334
83.8,95.483
83.82000000000001,94.616
83.84,93.748
83.86,92.903
83.88,92.093
83.9,91.316
83.92,90.562
83.94,89.825
83.96000000000001,89.102
83.98,88.394
84,87.702
84.02,87.027
84.04,86.368
84.06,85.723
84.08,85.092
84.1,84.474
84.12,83.868
84.14,83.274
84.16000000000001,82.691
84.17999999999999,82.12
84.2,81.56
84.22,81.01
84.24000000000001,80.47
84.26,83.86
84.28,95.05
84.3,105.181
84.32000000000001,113.071
84.34,118.122
84.36,119.86
84.38,118.105
84.4,112.962
84.42,105.648
84.44,103.883
84.46000000000001,102.362
84.48,100.756
84.5,99.303
84.52,98.122
84.54,97.161
84.56,96.3
84.58,95.449
84.6,94.581
84.62,93.714
84.64,92.87
84.66000000000001,92.061
84.67999999999999,91.285
84.7,90.532
84.72,89.796
84.74000000000001,89.073
84.76,88.366
84.78,87.675
84.8,87
84.82000000000001,86.342
84.84,85.698
84.86,85.067
84.88,84.449
84.9,83.843
84.92,83.25
84.94,82.668
84.96000000000001,82.097
84.98,81.537
85,80.988
85.02,80.448
85.04,84.263
85.06,95.478
85.08,105.535
85.1,113.325
85.12,118.254
85.14,119.857
85.16000000000001,117.966
85.17999999999999,112.697
85.2,105.53
85.22,103.829
85.24000000000001,102.301
85.26,100.696
85.28,99.254
85.3,98.083
85.32000000000001,97.128
85.34,96.268
85.36,95.416
85.38,94.548
85.4,93.681
85.42,92.839
85.44,92.031
85.46000000000001,91.256
85.48,90.504
85.5,89.768
85.52,89.046
85.54,88.339
85.56,87.649
85.58,86.975
85.6,86.317
85.62,85.673
85.64,85.043
85.66000000000001,84.426
85.67999999999999,83.82
85.7,83.227
85.72,82.646
85.74000000000001,82.076
85.76,81.516
85.78,80.967
85.8,80.428
85.82000000000001,84.666
85.84,95.904
85.86,105.884
85.88,113.574
85.9,118.381
85.92,119.85
85.94,117.823
85.96000000000001,112.427
85.98,105.41
86,103.772
86.02,102.237
86.04,100.634
86.06,99.201
86.08,98.041
86.1,97.092
86.12,96.234
86.14,95.382
86.16000000000001,94.513
86.17999999999999,93.646
86.2,92.805
86.22,91.999
86.24000000000001,91.225
86.26,90.474
86.28,89.738
86.3,89.017
86.32000000000001,88.311
86.34,87.621
86.36,86.948
86.38,86.29
86.4,85.647
86.42,85.018
86.44,84.401
86.46000000000001,83.796
86.48,83.203
86.5,82.622
86.52,82.053
86.54,81.494
86.56,80.945
86.58,80.406
86.6,85.09
86.62,96.329
86.64,106.231
86.66000000000001,113.819
86.67999999999999,118.503
86.7,119.836
86.72,117.674
86.74000000000001,112.152
86.76,105.31
86.78,103.716
86.8,102.175
86.82000000000001,100.574
86.84,99.152
86.86,98.001
86.88,97.058
86.9,96.201
86.92,95.349
86.94,94.48
86.96000000000001,93.614
86.98,92.773
87,91.969
87.02,91.196
87.04,90.445
87.06,89.71
87.08,88.99
87.1,88.284
87.12,87.595
87.14,86.922
87.16000000000001,86.265
87.17999999999999,85.623
87.2,84.994
87.22,84.377
87.24000000000001,83.773
87.26,83.181
87.28,82.6
87.3,82.031
87.32000000000001,81.472
87.34,80.924
87.36,80.385
87.38,85.511
87.4,96.75
87.42,106.574
87.44,114.06
87.46000000000001,118.619
87.48,119.817
87.5,117.52
87.52,111.873
87.54,105.219
87.56,103.66
87.58,102.112
87.6,100.515
87.62,99.102
87.64,97.962
87.66000000000001,97.024
87.67999999999999,96.169
87.7,95.315
87.72,94.446
87.74000000000001,93.58
87.76,92.742
87.78,91.938
87.8,91.166
87.82000000000001,90.416
87.84,89.682
87.86,88.962
87.88,88.257
87.9,87.569
87.92,86.897
87.94,86.24
87.96000000000001,85.598
87.98,84.969
88,84.353
88.02000000000001,83.75
88.04,83.158
88.06,82.578
88.08000000000001,82.009
88.1,81.451
88.12000000000002,80.902
88.14,80.364
88.16,85.939
88.18,97.169
88.2,106.913
88.22000000000001,114.296
88.24000000000001,118.731
88.25999999999999,119.793
88.28,117.361
88.3,111.589
88.32000000000001,105.128
88.34,103.602
88.36,102.048
88.38000000000001,100.453
88.4,99.051
88.42000000000002,97.921
88.44,96.989
88.46,96.134
88.48,95.28
88.5,94.411
88.52000000000001,93.546
88.54,92.708
88.56,91.907
88.58000000000001,91.136
88.6,90.386
88.62000000000002,89.653
88.64,88.933
88.66,88.229
88.68,87.541
88.7,86.87
88.72000000000001,86.214
88.74000000000001,85.572
88.75999999999999,84.944
88.78,84.329
88.8,83.725
88.82000000000001,83.134
88.84,82.555
88.86,81.986
88.88000000000001,81.428
88.9,80.88
88.92000000000002,80.342
88.94,86.374
88.96,97.585
88.98,107.249
89,114.527
89.02000000000001,118.837
89.04,119.763
89.06,117.197
89.08000000000001,111.3
89.1,105.052
89.12000000000002,103.546
89.14,101.986
89.16,100.396
89.18,99.003
89.2,97.883
89.22000000000001,96.956
89.24000000000001,96.103
89.25999999999999,95.248
89.28,94.378
89.3,93.514
89.32000000000001,92.678
89.34,91.877
89.36,91.107
89.38000000000001,90.358
89.4,89.625
89.42000000000002,88.906
89.44,88.203
89.46,87.515
89.48,86.845
89.5,86.189
89.52000000000001,85.548
89.54,84.921
89.56,84.305
89.58000000000001,83.703
89.6,83.112
89.62000000000002,82.533
89.64,81.965
89.66,81.407
89.68,80.86
89.7,80.322
89.72000000000001,86.806
89.74000000000001,97.998
89.75999999999999,107.581
89.78,114.754
89.8,118.938
89.82000000000001,119.728
89.84,117.028
89.86,111.007
89.88000000000001,104.975
89.9,103.487
89.92000000000002,101.922
89.94,100.335
89.96,98.954
89.98,97.843
90,96.921
90.02000000000001,96.068
90.04,95.213
90.06,94.343
90.08000000000001,93.479
90.1,92.645
90.12000000000002,91.846
90.14,91.076
90.16,90.328
90.18,89.596
90.2,88.878
90.22000000000001,88.175
90.24000000000001,87.488
90.25999999999999,86.818
90.28,86.163
90.3,85.523
90.32000000000001,84.895
90.34,84.281
90.36,83.679
90.38000000000001,83.088
90.4,82.51
90.42000000000002,81.942
90.44,81.385
90.46,80.838
90.48,80.301
90.5,87.249
90.52000000000001,98.41
90.54,107.91
90.56,114.977
90.58000000000001,119.034
90.6,119.688
90.62000000000002,116.854
90.64,110.709
90.66,104.904
90.68,103.43
90.7,101.859
90.72000000000001,100.277
90.74000000000001,98.906
90.75999999999999,97.804
90.78,96.887
90.8,96.036
90.82000000000001,95.179
90.84,94.309
90.86,93.446
90.88000000000001,92.613
90.9,91.815
90.92000000000002,91.047
90.94,90.3
90.96,89.568
90.98,88.85
91,88.148
91.02000000000001,87.462
91.04,86.792
91.06,86.138
91.08000000000001,85.498
91.1,84.871
91.12000000000002,84.257
91.14,83.655
91.16,83.066
91.18,82.487
91.2,81.92
91.22000000000001,81.363
91.24000000000001,80.817
91.25999999999999,80.28
91.28,87.691
91.3,98.818
91.32000000000001,108.234
91.34,115.195
91.36,119.125
91.38000000000001,119.642
91.4,116.675
91.42000000000002,110.407
91.44,104.839
91.46,103.372
91.48,101.796
91.5,100.219
91.52000000000001,98.859
91.54,97.766
91.56,96.854
91.58000000000001,96.003
91.6,95.146
91.62000000000002,94.276
91.64,93.414
91.66,92.582
91.68,91.785
91.7,91.018
91.72000000000001,90.271
91.74000000000001,89.54
91.75999999999999,88.823
91.78,88.121
91.8,87.436
91.82000000000001,86.767
91.84,86.113
91.86,85.474
91.88000000000001,84.847
91.9,84.234
91.92000000000002,83.633
91.94,83.043
91.96,82.465
91.98,81.898
92,81.342
92.02000000000001,80.796
92.04,80.259
92.06,88.133
92.08000000000001,99.224
92.1,108.555
92.12000000000002,115.408
92.14,119.211
92.16,119.591
92.18,116.491
92.2,110.1
92.22000000000001,104.771
92.24000000000001,103.312
92.25999999999999,101.732
92.28,100.16
92.3,98.81
92.32000000000001,97.727
92.34,96.819
92.36,95.969
92.38000000000001,95.111
92.4,94.24
92.42000000000002,93.379
92.44,92.549
92.46,91.754
92.48,90.987
92.5,90.241
92.52000000000001,89.511
92.54,88.794
92.56,88.093
92.58000000000001,87.408
92.6,86.74
92.62000000000002,86.087
92.64,85.448
92.66,84.822
92.68,84.209
92.7,83.608
92.72000000000001,83.019
92.74000000000001,82.442
92.75999999999999,81.875
92.78,81.32
92.8,80.774
92.82000000000001,80.238
92.84,88.58
92.86,99.627
92.88000000000001,108.873
92.9,115.617
92.92000000000002,119.291
92.94,119.535
92.96,116.302
92.98,109.788
93,104.711
93.02000000000001,103.255
93.04,101.67
93.06,100.103
93.08000000000001,98.764
93.1,97.69
93.12000000000002,96.786
93.14,95.937
93.16,95.078
93.18,94.207
93.2,93.347
93.22000000000001,92.518
93.24000000000001,91.724
93.25999999999999,90.959
93.28,90.214
93.3,89.483
93.32000000000001,88.767
93.34,88.067
93.36,87.383
93.38000000000001,86.715
93.4,86.062
93.42000000000002,85.424
93.44,84.799
93.46,84.186
93.48,83.586
93.5,82.997
93.52000000000001,82.42
93.54,81.854
93.56,81.299
93.58000000000001,80.753
93.6,80.218
93.62000000000002,89.023
93.64,100.026
93.66,109.186
93.68,115.82
93.7,119.366
93.72000000000001,119.474
93.74000000000001,116.108
93.75999999999999,109.472
93.78,104.649
93.8,103.195
93.82000000000001,101.606
93.84,100.045
93.86,98.717
93.88000000000001,97.652
93.9,96.752
93.92000000000002,95.903
93.94,95.044
93.96,94.173
93.98,93.314
94,92.486
94.02000000000001,91.693
94.04,90.929
94.06,90.184
94.08000000000001,89.454
94.1,88.739
94.12000000000002,88.039
94.14,87.356
94.16,86.689
94.18,86.037
94.2,85.399
94.22000000000001,84.774
94.24000000000001,84.162
94.25999999999999,83.562
94.28,82.974
94.3,82.398
94.32000000000001,81.832
94.34,81.277
94.36,80.732
94.38000000000001,80.304
94.4,89.471
94.42000000000002,100.423
94.44,109.496
94.46,116.02
94.48,119.436
94.5,119.407
94.52000000000001,115.908
94.54,109.152
94.56,104.589
94.58000000000001,103.136
94.6,101.543
94.62000000000002,99.988
94.64,98.671
94.66,97.614
94.68,96.719
94.7,95.87
94.72000000000001,95.01
94.74000000000001,94.139
94.75999999999999,93.281
94.78,92.454
94.8,91.663
94.82000000000001,90.899
94.84,90.155
94.86,89.426
94.88000000000001,88.711
94.9,88.012
94.92000000000002,87.329
94.94,86.663
94.96,86.011
94.98,85.374
95,84.75
95.02000000000001,84.138
95.04,83.539
95.06,82.951
95.08000000000001,82.375
95.1,81.81
95.12000000000002,81.255
95.14,80.71
95.16,80.416
95.18,89.918
95.2,100.817
95.22000000000001,109.802
95.24000000000001,116.214
95.25999999999999,119.5
95.28,119.335
95.3,115.704
95.32000000000001,108.827
95.34,104.533
95.36,103.077
95.38000000000001,101.481
95.4,99.933
95.42000000000002,98.626
95.44,97.578
95.46,96.686
95.48,95.837
95.5,94.977
95.52000000000001,94.106
95.54,93.249
95.56,92.423
95.58000000000001,91.633
95.6,90.871
95.62000000000002,90.127
95.64,89.399
95.66,88.684
95.68,87.986
95.7,87.304
95.72000000000001,86.638
95.74000000000001,85.987
95.75999999999999,85.35
95.78,84.726
95.8,84.115
95.82000000000001,83.516
95.84,82.929
95.86,82.353
95.88000000000001,81.788
95.9,81.234
95.92000000000002,80.69
95.94,80.551
95.96,90.362
95.98,101.207
96,110.103
96.02000000000001,116.404
96.04,119.56
96.06,119.257
96.08000000000001,115.495
96.1,108.497
96.12000000000002,104.474
96.14,103.016
96.16,101.416
96.18,99.875
96.2,98.579
96.22000000000001,97.54
96.24000000000001,96.651
96.25999999999999,95.803
96.28,94.942
96.3,94.071
96.32000000000001,93.214
96.34,92.391
96.36,91.602
96.38000000000001,90.84
96.4,90.097
96.42000000000002,89.369
96.44,88.655
96.46,87.958
96.48,87.276
96.5,86.611
96.52000000000001,85.961
96.54,85.324
96.56,84.701
96.58000000000001,84.09
96.6,83.492
96.62000000000002,82.905
96.64,82.33
96.66,81.766
96.68,81.212
96.7,80.668
96.72000000000001,80.762
96.74000000000001,90.81
96.75999999999999,101.596
96.78,110.402
96.8,116.588
96.82000000000001,119.613
96.84,119.174
96.86,115.281
96.88000000000001,108.164
96.9,104.419
96.92000000000002,102.957
96.94,101.355
96.96,99.82
96.98,98.536
97,97.504
97.02000000000001,96.619
97.04,95.771
97.06,94.909
97.08000000000001,94.038
97.1,93.183
97.12000000000002,92.36
97.14,91.573
97.16,90.812
97.18,90.07
97.2,89.342
