x,ABP
97.22000000000001,88.629
97.24000000000001,87.931
97.25999999999999,87.251
97.28,86.586
97.3,85.936
97.32000000000001,85.301
97.34,84.678
97.36,84.068
97.38000000000001,83.47
97.4,82.883
97.42000000000002,82.308
97.44,81.744
97.46,81.191
97.48,80.647
97.5,80.973
97.52000000000001,91.253
97.54,101.98
97.56,110.695
97.58000000000001,116.768
97.6,119.662
97.62000000000002,119.087
97.64,115.062
97.66,107.825
97.68,104.363
97.7,102.896
97.72000000000001,101.292
97.74000000000001,99.765
97.75999999999999,98.491
97.78,97.468
97.8,96.586
97.82000000000001,95.737
97.84,94.874
97.86,94.004
97.88000000000001,93.15
97.9,92.329
97.92000000000002,91.542
97.94,90.782
97.96,90.041
97.98,89.314
98,88.601
98.02000000000001,87.904
98.04,87.224
98.06,86.56
98.08000000000001,85.911
98.1,85.276
98.12000000000002,84.654
98.14,84.044
98.16,83.446
98.18,82.861
98.2,82.286
98.22000000000001,81.723
98.24000000000001,81.169
98.25999999999999,80.626
98.28,81.233
98.3,91.698
98.32000000000001,102.362
98.34,110.985
98.36,116.944
98.38000000000001,119.705
98.4,118.993
98.42000000000002,114.838
98.44,107.483
98.46,104.306
98.48,102.834
98.5,101.228
98.52000000000001,99.709
98.54,98.446
98.56,97.431
98.58000000000001,96.552
98.6,95.703
98.62000000000002,94.84
98.64,93.969
98.66,93.116
98.68,92.297
98.7,91.512
98.72000000000001,90.753
98.74000000000001,90.012
98.75999999999999,89.285
98.78,88.573
98.8,87.877
98.82000000000001,87.197
98.84,86.534
98.86,85.886
98.88000000000001,85.251
98.9,84.629
98.92000000000002,84.02
98.94,83.423
98.96,82.837
98.98,82.263
99,81.7
99.02000000000001,81.147
99.04,80.605
99.06,81.517
99.08000000000001,92.141
99.1,102.741
99.12000000000002,111.272
99.14,117.114
99.16,119.743
99.18,118.895
99.2,114.61
99.22000000000001,107.136
99.24000000000001,104.252
99.25999999999999,102.775
99.28,101.167
99.3,99.656
99.32000000000001,98.404
99.34,97.396
99.36,96.52
99.38000000000001,95.671
99.4,94.807
99.42000000000002,93.937
99.44,93.085
99.46,92.267
99.48,91.483
99.5,90.724
99.52000000000001,89.984
99.54,89.258
99.56,88.546
99.58000000000001,87.851
99.6,87.172
99.62000000000002,86.509
99.64,85.861
99.66,85.227
99.68,84.606
99.7,83.997
99.72000000000001,83.4
99.74000000000001,82.815
99.75999999999999,82.242
99.78,81.679
99.8,81.127
99.82000000000001,80.584
99.84,81.806
99.86,92.581
99.88000000000001,103.116
99.9,111.553
99.92000000000002,117.279
99.94,119.776
99.96,118.791
99.98,114.376
100,106.787
100.02000000000001,104.195
100.04,102.712
100.06,101.103
100.08000000000001,99.6
100.1,98.359
100.12000000000002,97.359
100.14,96.485
100.16,95.636
100.18,94.772
100.2,93.902
100.22000000000001,93.051
100.24000000000001,92.234
100.25999999999999,91.451
100.28,90.694
100.3,89.954
100.32000000000001,89.229
100.34,88.518
100.36,87.823
100.38000000000001,87.145
100.4,86.483
100.42000000000002,85.835
100.44,85.202
100.46,84.581
100.48,83.973
100.5,83.376
100.52000000000001,82.792
100.54,82.219
100.56,81.657
100.58000000000001,81.105
100.6,80.563
100.62000000000002,82.144
100.64,93.022
100.66,103.488
100.68,111.831
100.7,117.44
100.72000000000001,119.803
100.74000000000001,118.682
100.75999999999999,114.138
100.78,106.521
100.8,104.141
100.82000000000001,102.651
100.84,101.042
100.86,99.547
100.88000000000001,98.317
100.9,97.324
100.92000000000002,96.453
100.94,95.604
100.96,94.739
100.98,93.869
101,93.019
101.02000000000001,92.204
101.04,91.422
101.06,90.665
101.08000000000001,89.926
101.1,89.201
101.12000000000002,88.491
101.14,87.797
101.16,87.119
101.18,86.458
101.2,85.811
101.22000000000001,85.178
101.24000000000001,84.557
101.25999999999999,83.95
101.28,83.354
101.3,82.77
101.32000000000001,82.197
101.34,81.635
101.36,81.084
101.38000000000001,80.542
101.4,82.481
101.42000000000002,93.459
101.44,103.857
101.46,112.104
101.48,117.595
101.5,119.825
101.52000000000001,118.568
101.54,113.895
101.56,106.289
101.58000000000001,104.086
101.6,102.59
101.62000000000002,100.98
101.64,99.494
101.66,98.275
101.68,97.289
101.7,96.42
101.72000000000001,95.57
101.74000000000001,94.705
101.75999999999999,93.835
101.78,92.987
101.8,92.173
101.82000000000001,91.392
101.84,90.637
101.86,89.898
101.88000000000001,89.174
101.9,88.464
101.92000000000002,87.77
101.94,87.093
101.96,86.432
101.98,85.786
102,85.153
102.02000000000001,84.534
102.04,83.926
102.06,83.331
102.08000000000001,82.747
102.1,82.175
102.12000000000002,81.614
102.14,81.062
102.16,80.521
102.18,82.839
102.2,93.896
102.22000000000001,104.223
102.24000000000001,112.374
102.25999999999999,117.745
102.28,119.842
102.3,118.449
102.32000000000001,113.647
102.34,106.07
102.36,104.03
102.38000000000001,102.527
102.4,100.917
102.42000000000002,99.44
102.44,98.231
102.46,97.253
102.48,96.386
102.5,95.536
102.52000000000001,94.67
102.54,93.801
102.56,92.953
102.58000000000001,92.141
102.6,91.362
102.62000000000002,90.607
102.64,89.869
102.66,89.145
102.68,88.436
102.7,87.743
102.72000000000001,87.067
102.74000000000001,86.406
102.75999999999999,85.76
102.78,85.128
102.8,84.509
102.82000000000001,83.902
102.84,83.307
102.86,82.724
102.88000000000001,82.152
102.9,81.591
102.92000000000002,81.04
102.94,80.5
102.96,83.215
102.98,94.331
103,104.585
103.02000000000001,112.639
103.04,117.891
103.06,119.853
103.08000000000001,118.324
103.1,113.394
103.12000000000002,105.906
103.14,103.976
103.16,102.466
103.18,100.857
103.2,99.39
103.22000000000001,98.191
103.24000000000001,97.219
103.25999999999999,96.354
103.28,95.504
103.3,94.637
103.32000000000001,93.768
103.34,92.922
103.36,92.111
103.38000000000001,91.333
103.4,90.579
103.42000000000002,89.841
103.44,89.118
103.46,88.409
103.48,87.717
103.5,87.041
103.52000000000001,86.382
103.54,85.736
103.56,85.105
103.58000000000001,84.486
103.6,83.879
103.62000000000002,83.285
103.64,82.702
103.66,82.131
103.68,81.57
103.7,81.02
103.72000000000001,80.479
103.74000000000001,83.59
103.75999999999999,94.762
103.78,104.943
103.8,112.9
103.82000000000001,118.031
103.84,119.86
103.86,118.194
103.88000000000001,113.137
103.9,105.743
103.92000000000002,103.92
103.94,102.402
103.96,100.795
103.98,99.336
104,98.148
104.02000000000001,97.183
104.04,96.32
104.06,95.469
104.08000000000001,94.602
104.1,93.734
104.12000000000002,92.889
104.14,92.079
104.16,91.302
104.18,90.549
104.2,89.812
104.22000000000001,89.089
104.24000000000001,88.381
104.25999999999999,87.69
104.28,87.015
104.3,86.355
104.32000000000001,85.711
104.34,85.08
104.36,84.461
104.38000000000001,83.855
104.4,83.261
104.42000000000002,82.679
104.44,82.108
104.46,81.548
104.48,80.998
104.5,80.458
104.52000000000001,83.994
104.54,95.193
104.56,105.3
104.58000000000001,113.157
104.6,118.167
104.62000000000002,119.86
104.64,118.059
104.66,112.874
104.68,105.607
104.7,103.864
104.72000000000001,102.34
104.74000000000001,100.734
104.75999999999999,99.285
104.78,98.108
104.8,97.148
104.82000000000001,96.288
104.84,95.436
104.86,94.568
104.88000000000001,93.701
104.9,92.857
104.92000000000002,92.049
104.94,91.273
104.96,90.52
104.98,89.784
105,89.061
105.02000000000001,88.354
105.04,87.663
105.06,86.989
105.08000000000001,86.33
105.1,85.686
105.12000000000002,85.055
105.14,84.438
105.16,83.832
105.18,83.239
105.2,82.657
105.22000000000001,82.086
105.24000000000001,81.527
105.25999999999999,80.977
105.28,80.437
105.3,84.396
105.32000000000001,95.621
105.34,105.652
105.36,113.409
105.38000000000001,118.297
105.4,119.856
105.42000000000002,117.919
105.44,112.608
105.46,105.49
105.48,103.809
105.5,102.278
105.52000000000001,100.674
105.54,99.235
105.56,98.067
105.58000000000001,97.114
105.6,96.255
105.62000000000002,95.403
105.64,94.535
105.66,93.668
105.68,92.825
105.7,92.018
105.72000000000001,91.243
105.74000000000001,90.491
105.75999999999999,89.756
105.78,89.034
105.8,88.327
105.82000000000001,87.637
105.84,86.963
105.86,86.305
105.88000000000001,85.662
105.9,85.032
105.92000000000002,84.414
105.94,83.809
105.96,83.216
105.98,82.635
106,82.065
106.02000000000001,81.505
106.04,80.956
106.06,80.417
106.08000000000001,84.807
106.1,96.046
106.12000000000002,106
106.14,113.657
106.16,118.422
106.18,119.846
106.2,117.774
106.22000000000001,112.336
106.24000000000001,105.373
106.25999999999999,103.752
106.28,102.214
106.3,100.612
106.32000000000001,99.183
106.34,98.026
106.36,97.078
106.38000000000001,96.221
106.4,95.368
106.42000000000002,94.5
106.44,93.633
106.46,92.792
106.48,91.987
106.5,91.213
106.52000000000001,90.461
106.54,89.726
106.56,89.005
106.58000000000001,88.299
106.6,87.61
106.62000000000002,86.936
106.64,86.279
106.66,85.636
106.68,85.006
106.7,84.389
106.72000000000001,83.785
106.74000000000001,83.192
106.75999999999999,82.612
106.78,82.042
106.8,81.483
106.82000000000001,80.934
106.84,80.395
106.86,85.23
106.88000000000001,96.469
106.9,106.346
106.92000000000002,113.9
106.94,118.542
106.96,119.83
106.98,117.623
107,112.06
107.02000000000001,105.28
107.04,103.697
107.06,102.153
107.08000000000001,100.554
107.1,99.134
107.12000000000002,97.987
107.14,97.045
107.16,96.189
107.18,95.336
107.2,94.467
107.22000000000001,93.601
107.24000000000001,92.761
107.25999999999999,91.957
107.28,91.184
107.3,90.433
107.32000000000001,89.699
107.34,88.978
107.36,88.273
107.38000000000001,87.584
107.4,86.911
107.42000000000002,86.255
107.44,85.612
107.46,84.983
107.48,84.366
107.5,83.762
107.52000000000001,83.17
107.54,82.59
107.56,82.021
107.58000000000001,81.462
107.6,80.914
107.62000000000002,80.375
107.64,85.65
107.66,96.889
107.68,106.687
107.7,114.139
107.72000000000001,118.657
107.74000000000001,119.81
107.75999999999999,117.468
107.78,111.779
107.8,105.187
107.82000000000001,103.639
107.84,102.089
107.86,100.493
107.88000000000001,99.083
107.9,97.946
107.92000000000002,97.01
107.94,96.155
107.96,95.302
107.98,94.432
108,93.567
108.02000000000001,92.728
108.04,91.926
108.06,91.154
108.08000000000001,90.404
108.1,89.67
108.12000000000002,88.95
108.14,88.245
108.16,87.557
108.18,86.885
108.2,86.229
108.22000000000001,85.587
108.24000000000001,84.958
108.25999999999999,84.342
108.28,83.739
108.3,83.147
108.32000000000001,82.567
108.34,81.998
108.36,81.44
108.38000000000001,80.892
108.4,80.354
108.42000000000002,86.084
108.44,97.308
108.46,107.026
108.48,114.374
108.5,118.767
108.52000000000001,119.783
108.54,117.307
108.56,111.493
108.58000000000001,105.102
108.6,103.582
108.62000000000002,102.026
108.64,100.433
108.66,99.034
108.68,97.907
108.7,96.976
108.72000000000001,96.122
108.74000000000001,95.268
108.75999999999999,94.398
108.78,93.533
108.8,92.696
108.82000000000001,91.895
108.84,91.124
108.86,90.375
108.88000000000001,89.641
108.9,88.922
108.92000000000002,88.218
108.94,87.53
108.96,86.859
108.98,86.203
109,85.562
109.02000000000001,84.934
109.04,84.318
109.06,83.715
109.08000000000001,83.124
109.1,82.545
109.12000000000002,81.976
109.14,81.418
109.16,80.871
109.18,80.333
109.2,86.518
109.22000000000001,97.723
109.24000000000001,107.36
109.25999999999999,114.604
109.28,118.872
109.3,119.752
109.32000000000001,117.142
109.34,111.203
109.36,105.026
109.38000000000001,103.526
109.4,101.964
109.42000000000002,100.375
109.44,98.986
109.46,97.869
109.48,96.943
109.5,96.09
109.52000000000001,95.235
109.54,94.365
109.56,93.501
109.58000000000001,92.665
109.6,91.865
109.62000000000002,91.095
109.64,90.347
109.66,89.614
109.68,88.895
109.7,88.191
109.72000000000001,87.504
109.74000000000001,86.834
109.75999999999999,86.179
109.78,85.538
109.8,84.91
109.82000000000001,84.295
109.84,83.693
109.86,83.102
109.88000000000001,82.523
109.9,81.955
109.92000000000002,81.397
109.94,80.85
109.96,80.313
109.98,86.953
110,98.136
110.02000000000001,107.691
110.04,114.829
110.06,118.971
110.08000000000001,119.716
110.1,116.971
110.12000000000002,110.908
110.14,104.949
110.16,103.467
110.18,101.899
110.2,100.314
110.22000000000001,98.936
110.24000000000001,97.828
110.25999999999999,96.908
110.28,96.056
110.3,95.2
110.32000000000001,94.33
110.34,93.466
110.36,92.632
110.38000000000001,91.833
110.4,91.065
110.42000000000002,90.317
110.44,89.584
110.46,88.866
110.48,88.163
110.5,87.477
110.52000000000001,86.807
110.54,86.152
110.56,85.512
110.58000000000001,84.885
110.6,84.271
110.62000000000002,83.668
110.64,83.078
110.66,82.5
110.68,81.932
110.7,81.375
110.72000000000001,80.828
110.74000000000001,80.291
110.75999999999999,87.396
110.78,98.547
110.8,108.018
110.82000000000001,115.05
110.84,119.065
110.86,119.673
110.88000000000001,116.795
110.9,110.609
110.92000000000002,104.882
110.94,103.41
110.96,101.837
110.98,100.257
111,98.889
111.02000000000001,97.791
111.04,96.875
111.06,96.024
111.08000000000001,95.167
111.1,94.297
111.12000000000002,93.434
111.14,92.601
111.16,91.804
111.18,91.036
111.2,90.289
111.22000000000001,89.557
111.24000000000001,88.839
111.25999999999999,88.137
111.28,87.451
111.3,86.782
111.32000000000001,86.128
111.34,85.488
111.36,84.862
111.38000000000001,84.248
111.4,83.646
111.42000000000002,83.056
111.44,82.478
111.46,81.911
111.48,81.354
111.5,80.808
111.52000000000001,80.271
111.54,87.837
111.56,98.953
111.58000000000001,108.342
111.6,115.266
111.62000000000002,119.154
111.64,119.626
111.66,116.614
111.68,110.305
111.7,104.815
111.72000000000001,103.352
111.74000000000001,101.774
111.75999999999999,100.198
111.78,98.841
111.8,97.752
111.82000000000001,96.841
111.84,95.99
111.86,95.133
111.88000000000001,94.263
111.9,93.401
111.92000000000002,92.569
111.94,91.773
111.96,91.006
111.98,90.26
112,89.529
112.02000000000001,88.811
112.04,88.11
112.06,87.425
112.08000000000001,86.756
112.1,86.103
112.12000000000002,85.463
112.14,84.837
112.16,84.224
112.18,83.623
112.2,83.033
112.22000000000001,82.455
112.24000000000001,81.889
112.25999999999999,81.332
112.28,80.786
112.3,80.25
112.32000000000001,88.282
112.34,99.358
112.36,108.662
112.38000000000001,115.478
112.4,119.238
112.42000000000002,119.573
112.44,116.428
112.46,109.996
112.48,104.75
112.5,103.292
112.52000000000001,101.71
112.54,100.14
112.56,98.793
112.58000000000001,97.714
112.6,96.807
112.62000000000002,95.957
112.64,95.099
112.66,94.228
112.68,93.367
112.7,92.537
112.72000000000001,91.742
112.74000000000001,90.976
112.75999999999999,90.231
112.78,89.5
112.8,88.783
112.82000000000001,88.082
112.84,87.398
112.86,86.73
112.88000000000001,86.077
112.9,85.438
112.92000000000002,84.813
112.94,84.2
112.96,83.599
112.98,83.01
113,82.433
113.02000000000001,81.866
113.04,81.311
113.06,80.765
113.08000000000001,80.229
113.1,88.728
113.12000000000002,99.76
113.14,108.978
113.16,115.685
113.18,119.316
113.2,119.515
113.22000000000001,116.237
113.24000000000001,109.683
113.25999999999999,104.69
113.28,103.235
113.3,101.648
113.32000000000001,100.084
113.34,98.748
113.36,97.677
113.38000000000001,96.774
113.4,95.925
113.42000000000002,95.066
113.44,94.195
113.46,93.335
113.48,92.507
113.5,91.713
113.52000000000001,90.948
113.54,90.203
113.56,89.473
113.58000000000001,88.757
113.6,88.056
113.62000000000002,87.372
113.64,86.705
113.66,86.053
113.68,85.414
113.7,84.789
113.72000000000001,84.177
113.74000000000001,83.576
113.75999999999999,82.988
113.78,82.411
113.8,81.845
113.82000000000001,81.29
113.84,80.744
113.86,80.228
113.88000000000001,89.172
113.9,100.158
113.92000000000002,109.29
113.94,115.887
113.96,119.39
113.98,119.452
114,116.042
114.02000000000001,109.366
114.04,104.628
114.06,103.174
114.08000000000001,101.584
114.1,100.025
114.12000000000002,98.7
114.14,97.638
114.16,96.74
114.18,95.89
114.2,95.031
114.22000000000001,94.16
114.24000000000001,93.301
114.25999999999999,92.474
114.28,91.682
114.3,90.917
114.32000000000001,90.173
114.34,89.443
114.36,88.728
114.38000000000001,88.028
114.4,87.345
114.42000000000002,86.678
114.44,86.027
114.46,85.389
114.48,84.764
114.5,84.152
114.52000000000001,83.552
114.54,82.964
114.56,82.388
114.58000000000001,81.823
114.6,81.267
114.62000000000002,80.723
114.64,80.339
114.66,89.62
114.68,100.555
114.7,109.598
114.72000000000001,116.085
114.74000000000001,119.458
114.75999999999999,119.383
114.78,115.841
114.8,109.044
114.82000000000001,104.57
114.84,103.116
114.86,101.522
114.88000000000001,99.969
114.9,98.655
114.92000000000002,97.602
114.94,96.707
114.96,95.858
114.98,94.998
115,94.127
115.02000000000001,93.269
115.04,92.443
115.06,91.652
115.08000000000001,90.889
115.1,90.145
115.12000000000002,89.416
115.14,88.701
115.16,88.002
115.18,87.319
115.2,86.653
115.22000000000001,86.002
115.24000000000001,85.365
115.25999999999999,84.741
115.28,84.129
115.3,83.53
115.32000000000001,82.942
115.34,82.366
115.36,81.801
115.38000000000001,81.247
115.4,80.702
115.42000000000002,80.452
115.44,90.065
115.46,100.947
115.48,109.903
115.5,116.278
115.52000000000001,119.521
115.54,119.31
115.56,115.635
115.58000000000001,108.718
115.6,104.513
115.62000000000002,103.056
115.64,101.459
115.66,99.913
115.68,98.61
115.7,97.565
115.72000000000001,96.674
115.74000000000001,95.825
115.75999999999999,94.964
115.78,94.093
115.8,93.236
115.82000000000001,92.412
115.84,91.622
115.86,90.86
115.88000000000001,90.116
115.9,89.388
115.92000000000002,88.674
115.94,87.975
115.96,87.293
115.98,86.628
116,85.977
116.02000000000001,85.34
116.04,84.717
116.06,84.106
116.08000000000001,83.507
116.1,82.92
116.12000000000002,82.344
116.14,81.78
116.16,81.225
116.18,80.681
116.2,80.621
116.22000000000001,90.512
116.24000000000001,101.337
116.25999999999999,110.203
116.28,116.466
116.3,119.578
116.32000000000001,119.23
116.34,115.424
116.36,108.387
116.38000000000001,104.454
116.4,102.995
116.42000000000002,101.395
116.44,99.856
116.46,98.564
116.48,97.527
116.5,96.64
116.52000000000001,95.791
116.54,94.93
116.56,94.059
116.58000000000001,93.203
116.6,92.379
116.62000000000002,91.591
116.64,90.83
116.66,90.087
116.68,89.359
116.7,88.645
116.72000000000001,87.948
116.74000000000001,87.266
116.75999999999999,86.601
116.78,85.951
116.8,85.315
116.82000000000001,84.692
116.84,84.081
116.86,83.483
116.88000000000001,82.897
116.9,82.321
116.92000000000002,81.757
116.94,81.203
116.96,80.659
116.98,80.832
117,90.958
117.02000000000001,101.724
117.04,110.5
117.06,116.649
117.08000000000001,119.63
117.1,119.146
117.12000000000002,115.209
117.14,108.051
117.16,104.4
117.18,102.936
117.2,101.333
117.22000000000001,99.802
117.24000000000001,98.52
117.25999999999999,97.492
117.28,96.608
117.3,95.759
117.32000000000001,94.897
117.34,94.026
117.36,93.171
117.38000000000001,92.349
117.4,91.562
117.42000000000002,90.801
117.44,90.059
117.46,89.332
117.48,88.619
117.5,87.922
117.52000000000001,87.241
117.54,86.577
117.56,85.927
117.58000000000001,85.291
117.6,84.669
117.62000000000002,84.059
117.64,83.461
117.66,82.875
117.68,82.3
117.7,81.736
117.72000000000001,81.183
117.74000000000001,80.639
117.75999999999999,81.043
117.78,91.4
117.8,102.107
117.82000000000001,110.792
117.84,116.827
117.86,119.677
117.88000000000001,119.056
117.9,114.988
117.92000000000002,107.712
117.94,104.343
117.96,102.874
117.98,101.269
118,99.745
118.02000000000001,98.475
118.04,97.454
118.06,96.573
118.08000000000001,95.725
118.1,94.862
118.12000000000002,93.991
118.14,93.137
118.16,92.317
118.18,91.531
118.2,90.771
118.22000000000001,90.03
118.24000000000001,89.303
118.25999999999999,88.59
118.28,87.894
118.3,87.214
118.32000000000001,86.55
118.34,85.901
118.36,85.266
118.38000000000001,84.644
118.4,84.034
118.42000000000002,83.437
118.44,82.851
118.46,82.277
118.48,81.714
118.5,81.161
118.52000000000001,80.617
118.54,81.327
118.56,91.846
118.58000000000001,102.489
118.6,111.081
118.62000000000002,117.001
118.64,119.719
118.66,118.961
118.68,114.763
118.7,107.368
118.72000000000001,104.288
118.74000000000001,102.814
118.75999999999999,101.208
118.78,99.691
118.8,98.431
118.82000000000001,97.419
118.84,96.541
118.86,95.692
118.88000000000001,94.828
118.9,93.958
118.92000000000002,93.105
118.94,92.286
118.96,91.501
118.98,90.742
119,90.002
119.02000000000001,89.275
119.04,88.563
119.06,87.867
119.08000000000001,87.188
119.1,86.525
119.12000000000002,85.877
119.14,85.242
119.16,84.62
119.18,84.011
119.2,83.414
